SK_ID_CURR,TARGET
100001,0.06253905840252762
100005,0.2119504381080456
100013,0.043859177653917246
100028,0.031310290651778344
100038,0.12111047610746503
100042,0.021039415382723116
100057,0.02160969180583241
100065,0.0941767807499662
100066,0.017216327703768967
100067,0.10945913018386261
100074,0.06301692967751232
100090,0.08011329152168492
100091,0.18509722286681968
100092,0.08795887886229156
100106,0.08238576424863076
100107,0.1192611537188372
100109,0.067333315308012
100117,0.0331836156262137
100128,0.058155300689263424
100141,0.04571527938464532
100150,0.022894319455273943
100168,0.0075797727638287045
100169,0.039441696315545796
100170,0.09127611277383503
100171,0.04251852721824004
100172,0.11917368362766512
100184,0.1054372776750366
100187,0.07371287819963021
100212,0.04462649983621466
100222,0.0716988350692165
100223,0.016874429850476744
100232,0.022434660095641646
100241,0.14890742924378536
100245,0.022054874885292133
100253,0.015882531812149662
100256,0.10395942044515023
100271,0.011093333985077468
100278,0.21400666077356
100280,0.017395435730933745
100306,0.16188100153251414
100311,0.12558598534115273
100312,0.020384914035112625
100330,0.08683810682302635
100331,0.05793463841812231
100352,0.09716912435253112
100358,0.14675340967832395
100367,0.037898659246402906
100382,0.1458867387009613
100384,0.05943051999304585
100385,0.09103907162011496
100386,0.05498976242054418
100399,0.041949354730340345
100404,0.1073688876344859
100416,0.02194383157010152
100422,0.10848788773637469
100426,0.029631217514804502
100438,0.03849909002296416
100444,0.13685461416510197
100445,0.12545985525251732
100446,0.08581067162298614
100447,0.031571525466423014
100450,0.05586625087718109
100466,0.029580102908001338
100483,0.02440165263908407
100484,0.023131627339231516
100494,0.06428203062586628
100510,0.17134719497225334
100512,0.030021556027437855
100517,0.03503666282811491
100548,0.05868385315694461
100551,0.05984873788672643
100552,0.12579162231016516
100553,0.025672691750363956
100561,0.15332547081209177
100568,0.41057528701880475
100569,0.03385934468351822
100591,0.0558656533485519
100592,0.0213721609989884
100602,0.05601735066309012
100607,0.049645728912156455
100613,0.07677771529919261
100617,0.10573362170852033
100618,0.08889560312308725
100622,0.12837207928342187
100625,0.08921713492408342
100677,0.12330687476345206
100699,0.05348901337165166
100702,0.46574998023220643
100711,0.08620062164237001
100729,0.1964098299038233
100740,0.12109924419356528
100744,0.13850970360030748
100745,0.05123115059822169
100747,0.12692327225898736
100751,0.24451442475589813
100752,0.043343129086760676
100753,0.338655737859206
100754,0.20903667456348932
100760,0.05706721022981348
100762,0.08026334423469333
100763,0.04597338913984104
100765,0.025515844241319287
100770,0.10882484370288342
100772,0.035936597051973614
100777,0.03946508751727639
100791,0.021535518691858532
100792,0.011723898981387188
100797,0.021405870379804095
100823,0.028459261262304004
100826,0.04483264131297479
100830,0.03410713590093395
100836,0.31270684602904164
100872,0.06442372477572837
100910,0.0765057133619733
100913,0.11605400682347684
100918,0.04795190095964305
100931,0.01757146780604431
100952,0.046878469194940986
100953,0.047179948295581906
100965,0.20889300015413148
100970,0.04715589377713461
100982,0.19782812844313424
100983,0.16611256390367996
100984,0.052797734192986175
100987,0.07998089924965344
100997,0.07308462046110285
100998,0.10272535693361624
101002,0.09994377296222402
101005,0.1950766356876813
101008,0.131186534092643
101020,0.08079800557095503
101021,0.06056963423171428
101024,0.05649079948950149
101025,0.16833109879103966
101026,0.03203755155281466
101031,0.040845968079510284
101041,0.03690154448790402
101051,0.012489707097465752
101055,0.11304714609092412
101056,0.2871446186504267
101057,0.06191907491429567
101064,0.04233756045633375
101079,0.12012962132704882
101087,0.04844703121825821
101090,0.03518812234254975
101092,0.11119778306501624
101097,0.13384164420256656
101099,0.019343245554560167
101107,0.09110379150168275
101118,0.08581664460093953
101125,0.1318926685209717
101126,0.02165428917318766
101128,0.033133638988753156
101136,0.10965339709541715
101140,0.08449783474220111
101149,0.11704781343657933
101160,0.08007613713287223
101169,0.232851573601128
101181,0.06109507261241386
101186,0.015305191068768154
101190,0.11419148629469776
101193,0.10927624338437346
101194,0.13683462587464137
